judul_berita,penulis_berita,url_berita,media_online,tanggal_berita_dt,source_domain,artikel_berita,status,error,is_empty
Akses Keuangan Penting Bagi Petani untuk Bisa Naik Kelas,Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164656/akses-keuangan-penting-bagi-petani-untuk-bisa-naik-kelas,liputan6,2025-09-21 07:50:57+07:00,www.liputan6.com,"Liputan6.com, Jakarta PT Mekar Investama Teknologi (Mekar) meluncurkan AgriYouth 2025 di Padang, Sumatera Barat. Program ini menandai kolaborasi strategis antara Mekar, Paten Mekar Tani, Pemerintah Provinsi Sumatera Barat, Polda Sumbar, serta tiga universitas ternama di Sumbar untuk memperkuat sektor pertanian, meningkatkan ketahanan pangan , sekaligus membuka peluang kerja bagi generasi muda.
Melalui kemitraan dengan Paten Mekar Tani, Mekar juga menghadirkan pembiayaan untuk pertanian jagung sekaligus menghidupkan kembali lahan terbengkalai yang telah 35 tahun tidak produktif.
Industri Asuransi Jiwa Diproyeksi Tumbuh Subur, Ini Pemicunya
Industri Asuransi Jiwa Diproyeksi Tumbuh Subur, Ini Pemicunya
Ekonomi Kreatif Jadi Mesin Baru Pertumbuhan Ekonomi
Ekonomi Kreatif Jadi Mesin Baru Pertumbuhan Ekonomi
Hindari Kesalahan Fatal Ini saat Membeli Gelang Emas untuk Tabungan agar Tidak Rugi
Hindari Kesalahan Fatal Ini saat Membeli Gelang Emas untuk Tabungan agar Tidak Rugi
Program ini memperluas pengelolaan hingga 300 hektare di kawasan perbukitan, dengan dampak nyata berupa penciptaan lapangan kerja baru, peningkatan produktivitas pangan, serta penguatan ketahanan pangan nasional.
CEO Mekar Pandu Aditya Kristy menekankan pentingnya membangun ekosistem pertanian yang terintegrasi.
“Kegiatan ini bukan hanya mengenalkan pemuda pada produksi pertanian modern, tetapi juga mengedukasi tentang akses finansial bagi petani untuk naik kelas. Kami ingin membangun ekosistem bersama yang mampu mewujudkan asta cita di sektor ketahanan pangan,” jelas Pandu, Minggu (21/9/2025).
AgriYouth juga menjalin kerja sama dengan tiga universitas di Sumatera Barat melalui program magang agar mahasiswa memperoleh pengalaman praktis di sektor pertanian modern, penyerapan lulusan terbaik untuk pengembangan daerah, serta edukasi literasi keuangan guna membekali generasi muda dan calon agripreneur dengan keterampilan finansial berkelanjutan.
Melalui AgriYouth, peserta tidak hanya mendapat ruang diskusi, tetapi juga kesempatan nyata untuk berkolaborasi dengan pelaku industri, akademisi, dan sektor keuangan. Program ini diharapkan menjadi langkah awal dalam mencetak young agripreneurs yang siap bersaing di tingkat nasional maupun global.
Sebagai bentuk komitmen dalam membangun generasi muda yang siap menghadapi tantangan kehidupan pasca kampus, Mekar juga menyelenggarakan program literasi finansial yang menyasar mahasiswa tingkat akhir. Mekar memberikan edukasi yang relevan dan aplikatif terkait pengelolaan keuangan pribadi, perencanaan masa depan, serta kesiapan menghadapi dunia kerja.
Sejak berdiri, Mekar telah berfokus pada pembiayaan produktif bagi UMKM. Pada momentum ulang tahun ke-9 ini, Mekar kembali menegaskan kontribusinya dalam pembangunan berkelanjutan di daerah, melalui inovasi keuangan, dukungan terhadap petani, serta pemberdayaan generasi muda berbasis teknologi.
Sebelumnya, PT Mekar Investama Teknologi, platform pinjaman peer to peer berlisensi dengan fokus pendanaan pada UMKM yang tidak memiliki akses perbankan atau unbankable di Indonesia, menggandeng PT Mari Kita Membangun Bangsa (MKMB) untuk kolaborasi pendanaan produktif dengan mitigasi risiko yang optimal.
Mekar 2.0 hadir dengan memperluas segmen pendanaan kepada pelaku usaha produktif di sektor pertanian. Adapun PT Mari Kita Membangun Bangsa atau MKMB merupakan Perusahaan yang fokus pada bidang pertanian yang memberdayakan petani di Seluruh Indonesia.
Direktur Utama PT Mekar Investama Teknologi Pandu Aditya K. mengatakan menurut data Bank Dunia ada 43% masyarakat Indonesia tinggal di pedesaan tetapi hanya 29% bekerja di sektor pertanian. Sektor pertanian dinilai belum mendapatkan perhatian yang optimal, termasuk dalam hal pendanaan.
Mekar menyadari bahwa tingkat kepercayaan pendanaan terhadap sektor pertanian masih relatif rendah, khususnya dengan beberapa peristiwa belakangan ini. Oleh karenanya, Mekar bekerjasama dengan MKMB untuk penyaluran pendanaan produktif melalui ekosistem pertanian dengan mitigasi risiko yang terukur dan kualitas pendanaan yang jauh lebih baik.
“Kerjasama Mekar dan MKMB bukan hanya akan memberikan akses pendanaan yang lebih luas kepada pelaku usaha kecil di sektor pertanian, tapi juga memberikan kesempatan kepada pemberi dana untuk berkontribusi dalam impact financing yang terjaga risikonya. Selain mendapatkan return yang optimal, pemberi dana akan mendapatkan skema pendanaan dengan kualitas pendanaan yang terjaga baik dan menghasilkan pengaruh sosial bagi para petani dan ikut mendorong kesejahteraan Masyarakat,” katanya melalui siaran pers, Rabu (8/8/2024).
Menurut Pandu inisiatif kemitraan ini merupakan salah satu bentuk komitmen Mekar untuk menjalankan bisnis yang berkelanjutan dan menghasilkan pengaruh sosial, khususnya bagi pelaku usaha kecil.
Adapun Mekar Investama Teknologi berencana masih akan melakukan perluasan pendanaan secara masif hingga akhir tahun ini. Sebelumnya, Perusahaan juga telah melakukan kerja sama dengan PT Ciptadana Multifinance Perusahaan di bawah Grup Lippo, untuk pendanaan modal kerja kepada pelaku usaha kecil melalui skema Pendanaan Anjak Piutang.
Tak hanya itu, sejumlah Serikat Pekerja Nasional atau SPN juga menjadi mitra strategi Perusahaan dalam menyalurkan pendanaannya. Belum lama Perusahaan juga baru saja menggandeng SPN PT Long Rich Indonesia untuk mengawali langkah awal Perusahaan dalam melakukan ekspansi pendanaan.
PT Long Rich Indonesia sendiri merupakan perusahaan manufaktur sejumlah merek sepatu terkenal yang di dalamnya memiliki 22.000 karyawan.
Menurut Pandu, sejak lebih dari tujuh tahun terakhir, MEKAR telah berfokus pada pendanaan UMKM unbankable melalui kerja sama dengan koperasi. Hingga saat ini tercatat sudah lebih dari 100.000 pelaku usaha mikro dan kecil yang mayoritas adalah perempuan telah mendapatkan manfaat dari pendanaan alternatif melalui platform MEKAR.",ok_site_specific,,False
"Berbatik Lengan Panjang, Sudewo Penuhi Lagi Panggilan KPK soal Korupsi DJKA",Tidak Diketahui,https://www.liputan6.com/news/read/6165329/berbatik-lengan-panjang-sudewo-penuhi-lagi-panggilan-kpk-soal-korupsi-djka,liputan6,2025-09-22 11:36:04+07:00,www.liputan6.com,"Liputan6.com, Jakarta- Bupati Pati, Sudewo (SDW) memenuhi panggilan Komisi Pemberantasan Korupsi ( KPK ) dalam kasus dugaan korupsi pembangunan jalur kereta api di lingkungan Direktorat Jenderal Perkeretaapian ( DJKA ) Kementerian Perhubungan (Kemenhub).
Pantauan di lokasi, Sudewo hadir sekira pukul 10.00 WIB, mengenakan baju batik lengan panjang. Dia langsung memasuki lobi gedung KPK dan menuju ruang penyidik untuk diperiksa.
Bupati Pati Sudewo Irit Bicara Usai Diperiksa KPK 5 Jam soal Korupsi DJKA
Bupati Pati Sudewo Irit Bicara Usai Diperiksa KPK 5 Jam soal Korupsi DJKA
Kronologi Pansus Pemakzulan Bupati Pati Berlangsung Panas, Dipicu Aksi Walk Out Ketua Dewas RSUD
Kronologi Pansus Pemakzulan Bupati Pati Berlangsung Panas, Dipicu Aksi Walk Out Ketua Dewas RSUD
Aliansi Masyarakat Pati Bersatu Desak KPK Segera Tuntaskan Pengusutan Kasus Sudewo
Aliansi Masyarakat Pati Bersatu Desak KPK Segera Tuntaskan Pengusutan Kasus Sudewo
Juru Bicara KPK, Budi Prasetyo mengatakan, Sudewo diperiksa sebagai saksi dalam kasus dugaan korupsi pembangunan jalur kereta api di DJKA Kemenhub.
""Benar, hari ini, KPK menjadwalkan pemeriksaan saksi Saudara SDW, terkait dugaan tindak pidana korupsi pada pembangunan jalur kereta api di lingkungan DJKA - Kementerian Perhubungan,"" ujar Budi saat dikonfirmasi, Senin (22/9/2025).
Hari ini bukan pemeriksaan pertama bagi Sudewo. Dia pernah diperiksa dalam kasus yang sama pada 27 Agustus 2025.
Saat itu, Sudewo menjalani pemeriksaan selama 7 jam, terhitung sejak 09.42 WIB hingga pukul 16.29 WIB. Dia mengaku sudah memberikan semua informasi yang diketahui soal kasus terkait.
""Saya dipanggil, dimintai keterangan sebagai saksi, semua pertanyaan saya jawab sejujurnya dan apa adanya,"" ujar Sudewo usai menjalani pemeriksaan.
Sudewo diperiksa penyidik KPK dalam kapasitasnya sebagai mantan Anggota Komisi V DPR RI dan bukan sebagai Bupati Pati.
KPK ingin mengetahui, apa dan bagaimana peran Sudewo saat duduk di Komisi V DPR terkait dengan kasus dugaan korupsi proyek rel kereta api. Pasalnya, diduga Sudewo menerima aliran uang sebesar Rp 3 miliar.
Menurut KPK, memang uang tersebut sudah dikembalikan dari Sudewo. Namun pihaknya tidak akan menyetop pendalaman dilakukan karena pengembalian tidak menghilangkan tindak pidana yang bersangkutan sebagaimana diatur dalam Pasal 4 UU Tipikor.
Terkait uang Rp 3 miliar, Sudewo membantah disebut dikembalikan. Justru dia menyebut uang itu disita oleh KPK saat mengeledah rumahnya. Sudewo mengklaim, uang itu bukan dari kasus korupsi yang sedang diusut KPK, melainkan hasil gaji dan usahanya sebagai anggota dewan.
Nama Sudewo belakangan viral lantaran kebijakan menaikkan PBB 250% kepada rakyatnya. Publik yang protes pun melangsungkan aksi demo besar-besaran. Massa pun menggeruduk kantor Bupati dan menyatakan protes.",ok_site_specific,,False
Menteri HAM Akui Atmosfer Positif Jelang Pidato Presiden Prabowo di Sidang PBB,,https://www.tribunnews.com/nasional/7731916/menteri-ham-akui-atmosfer-positif-jelang-pidato-presiden-prabowo-di-sidang-pbb,tribunnews,2025-09-22 14:49:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
Ketua DPR Harap Tim Reformasi Polri Tingkatkan Citra Positif di Mata Publik,Tidak Diketahui,https://news.okezone.com/read/2025/09/22/337/3171670/ketua-dpr-harap-tim-reformasi-polri-tingkatkan-citra-positif-di-mata-publik,okezone,2025-09-22 15:38:00+07:00,news.okezone.com,"Ketua DPR RI Puan Maharani (foto: Okezone)
JAKARTA – Ketua DPR RI Puan Maharani menyoroti pembentukan Tim Transformasi Reformasi Polri. Ia berharap tim tersebut dapat membenahi institusi Polri menjadi lebih baik.
“Ya tentu saja kami berharap tim transformasi ini betul-betul bisa mentransformasi Polri secara baik, dari dalam maupun ke luar,” kata Puan saat ditemui di Kompleks Parlemen, Senayan, Jakarta Pusat, Senin (22/9/2025).
Menurut Puan, jika pembenahan dapat dilakukan dengan baik, maka citra polisi di mata publik juga akan meningkat.
“Bisa meningkatkan citra positif Polri terhadap kinerjanya di hadapan masyarakat,” pungkasnya.
Sebelumnya, Kapolri Jenderal Listyo Sigit Prabowo membentuk Tim Transformasi Reformasi Polri melalui Surat Perintah Kapolri Nomor Sprin/2749/X/TUK.2.1./2025.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita news lainnya
Terpopuler",ok_trafilatura,,False
"Derby Della Capitale Alot, Roma Menang Tipis 1-0 dari Lazio di Olimpico",,https://www.tribunnews.com/superskor/7731602/derby-della-capitale-alot-roma-menang-tipis-1-0-dari-lazio-di-olimpico,tribunnews,2025-09-21 19:32:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"Malaysia Pangkas Harga BBM RON 95 Jadi Rp 7.864, Berlaku 30 September 2025",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6165444/malaysia-pangkas-harga-bbm-ron-95-jadi-rp-7864-berlaku-30-september-2025,liputan6,2025-09-22 14:30:51+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Pemerintah Malaysia mengumumkan kebijakan yang mengejutkan dengan menetapkan harga bahan bakar minyak ( BBM ) jenis RON95 menjadi 1,99 ringgit Malaysia per liter, atau setara dengan Rp 7.864 (estimasi kurs RM1 = Rp 3.952). Kebijakan ini akan berlaku mulai 30 September 2025 dan diumumkan langsung oleh Perdana Menteri Malaysia , Anwar Ibrahim, di Kuala Lumpur.
""Mulai 30 September, seluruh rakyat Malaysia akan menikmati harga baru RON95 yakni RM1,99 seliter, dengan menggunakan MyKad (kartu identitas Malaysia), di gerai SPBU maupun melalui aplikasi pompa bensin,"" kata Anwar dikutip dari Antara, Senin (22/9/2025).
Kementerian ESDM Mau Nego Aturan Pembebasan Bea Cukai Etanol Buat BBM
Kementerian ESDM Mau Nego Aturan Pembebasan Bea Cukai Etanol Buat BBM
Stok BBM di SPBU Swasta Bakal Tersedia Pekan Ini
Stok BBM di SPBU Swasta Bakal Tersedia Pekan Ini
Kementerian ESDM Turun Tangan Jika Pertamina dan Shell Cs Tak Temui Kesepakatan
Kementerian ESDM Turun Tangan Jika Pertamina dan Shell Cs Tak Temui Kesepakatan
Kebijakan penurunan harga ini akan dinikmati lebih awal oleh anggota kepolisian dan tentara Malaysia, yaitu mulai 27 September 2025, dan bagi masyarakat penerima bantuan langsung tunai mulai 28 September 2025.
Anwar menyebut langkah ini sebagai keputusan berani di tengah situasi ekonomi global yang tidak menentu. Harga RON 95 sebelumnya adalah RM 2,05 per liter (Rp 8.101).
Anwar menambahkan bahwa kebijakan ini adalah bentuk penghargaan tertinggi bagi seluruh rakyat Malaysia yang gigih bekerja dan bertekad bersama pemerintahan MADANI untuk meningkatkan pertumbuhan ekonomi negara.
""Keberhasilan kita saat ini adalah hasil kekuatan orang-orang yang tidak pernah menyerah,"" ucap Anwar.
Di saat Malaysia memangkas harga BBM, situasi di Indonesia justru bervariasi. PT Pertamina (Persero), Shell, dan BP Indonesia melakukan penyesuaian harga BBM non-subsidi per 1 September 2025, khususnya di wilayah Jawa dan Bali.
Harga BBM Pertamina
Penyesuaian harga ini dilakukan sesuai dengan Keputusan Menteri (Kepmen) ESDM No. 245.K/MG.01/MEM.M/2022. Berikut adalah daftar harga BBM Pertamina per 1 September 2025 di Jawa dan Bali:
Pertalite: Rp 10.000 per liter
Pertamax: Rp 12.200 per liter
Pertamax Turbo: Rp 13.100 per liter (turun dari Rp 13.200)
Pertamax Green 95: Rp 13.000 per liter
Dexlite: Rp 13.600 per liter (turun dari Rp 13.850)
Pertamina Dex: Rp 13.850 per liter (turun dari Rp 14.150).
Berbeda dengan Pertamina yang menurunkan beberapa jenis BBM, Shell Indonesia justru menaikkan harga untuk produk bensin, kecuali untuk BBM diesel yang turun.
Shell Super (RON 92): Rp 12.580 per liter
Shell V-Power (RON 95): Rp 13.140 per liter (naik Rp 90)
Shell V-Power Nitro+ (RON 98): Rp 13.300 per liter (naik Rp 70)
Shell V-Power Diesel (CN 51): Rp 14.130 per liter (turun Rp 250)
Serupa dengan Shell, BP Indonesia juga menaikkan harga BBM untuk jenis bensin.
BP 92 (RON 92): Rp12.610 per liter (naik Rp60)
BP Ultimate (RON 95): Rp13.120 per liter (naik Rp70)
BP Ultimate Diesel (CN 53): Rp14.140 per liter (turun Rp240)
Jika dibandingkan, harga RON95 di Malaysia yang kini setara dengan Rp 7.864 jauh lebih murah daripada harga BBM dengan oktan yang setara di Indonesia seperti Pertamax (RON 92) yang dijual Rp 12.200, atau Shell V-Power (RON 95) seharga Rp 13.140.",ok_site_specific,,False
KPK Tepis Isu Intervensi Istana dalam Penetapan Tersangka Korupsi Kuota Haji,,https://www.tribunnews.com/nasional/7731939/kpk-tepis-isu-intervensi-istana-dalam-penetapan-tersangka-korupsi-kuota-haji,tribunnews,2025-09-22 15:21:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"DPR Usul Penggunaan Patwal dan Strobo Cuma Khusus Pimpinan Lembaga Negara, Artis atau Lain...",Tidak Diketahui,https://www.liputan6.com/news/read/6165478/dpr-usul-penggunaan-patwal-dan-strobo-cuma-khusus-pimpinan-lembaga-negara-artis-atau-lainnya-dilarang,liputan6,2025-09-22 14:14:39+07:00,www.liputan6.com,"Liputan6.com, Jakarta Anggota Komisi III DPR Sarifuddin Sudding menegaskan, pihaknya mendukung kepolisian menghentikan pemberian patroli pengawalan ( patwal ) dan strobo ke sembarang orang. Sudding mengusulkan, hanya pemimpin lembaga negara yang boleh diberi Patwal.
“Pemakaian seperti ini paling tidak hanya sebatas pada pimpinan-pimpinan negara, katakanlah seperti itu betul-betul dibatasi, diperketat sedemikian rupa penggunaan strobo,” kata Sudding di Kompleks Parlemen Senayan, Jakarta, Senin (22/9/2025).
Puan Sebut DPR Bangga Prabowo Wakili RI Dorong Kemerdekaan Palestina di Sidang PBB
Puan Sebut DPR Bangga Prabowo Wakili RI Dorong Kemerdekaan Palestina di Sidang PBB
Said Abdullah: RAPBN 2026 Alat Perangi Kemiskinan dan Krisis Iklim
Said Abdullah: RAPBN 2026 Alat Perangi Kemiskinan dan Krisis Iklim
Menkeu Purbaya Soal Bansos: Untung Ada DPR, Jadi Enggak Koboi Banget
Menkeu Purbaya Soal Bansos: Untung Ada DPR, Jadi Enggak Koboi Banget
Sudding juga meminta pemberian pengawalan pada para artis atau pihak lain di luar lembaga negara untuk dihentikan.
""Nah ini yang menurut saya perlu dihentikan, segera dihentikan hal-hal seperti itu, saya kira ini yang banyak mengganggu,” ungkapnya.
Sudding mengaku anggota Dewan tidak menggunakan pengawalan atau strobo. Legislator yang boleh menggunakan strobo hanya pimpinan DPR.
“Enggak, hanya pimpinan DPR,” pungkasnya.
Sebelumnya, Korlantas Polri mengeluarkan kebijakan membekukan penggunaan sirine, strobo, dan rotator dalam kegiatan pengawalan kendaraan pejabat yang dianggap tidak mendesak atau bukan prioritas. Kebijakan tersebut diambil sebagai respons atas keluhan masyarakat yang merasa terganggu dengan suara bising dan kilatan lampu yang kerap digunakan berlebihan di jalan raya.
""Saya bekukan untuk pengawalan menggunakan suara-suara itu,"" tutur Kakorlantas Polri Irjen Agus Suryonugroho di Mabes Polri, Jakarta Selatan, pada Jumat (22/9/2025) kemarin.",ok_site_specific,,False
Astra Kembali Hadir di Paviliun Indonesia pada Gelaran World Expo 2025 Osaka,Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164645/astra-kembali-hadir-di-paviliun-indonesia-pada-gelaran-world-expo-2025-osaka,liputan6,2025-09-21 07:30:47+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Astra kembali hadir di Paviliun Indonesia pada World Expo 2025 Osaka, Jepang, pada Sabtu, Sabtu 20 September 2025.
Kehadiran ini menegaskan konsistensi dukungan Astra terhadap partisipasi Indonesia di ajang pameran berskala global yang mengusung tema “Thriving in Harmony: Nature, Culture, Future”.
Astra International (ASII) Kaji Penambahan Saham HEAL
Astra International (ASII) Kaji Penambahan Saham HEAL
Transaksi AstraPay Tembus Rp 131 Triliun, Bayar Cicilan Mobil dan Motor Kian Mudah
Transaksi AstraPay Tembus Rp 131 Triliun, Bayar Cicilan Mobil dan Motor Kian Mudah
ASII Bakal Ikut Main Bisnis Emas dan Nikel
ASII Bakal Ikut Main Bisnis Emas dan Nikel
Pada hari yang sama, Paviliun Indonesia juga menjadi salah satu tujuan agenda kenegaraan Presiden Republik Indonesia, Prabowo Subianto di Osaka.
Direktur Astra Gita Tiffani Boer bersama Chief of Corporate Affairs Astra Boy Kelana Soebroto turut hadir mengunjungi Paviliun Indonesia sebagai wujud komitmen berkelanjutan perusahaan dalam mendukung ajang yang memamerkan inovasi, budaya, dan potensi ekonomi dari berbagai negara di dunia.
""Bagi Astra, hadir kembali di Paviliun Indonesia pada World Expo 2025 Osaka merefleksikan komitmen jangka panjang kami dalam mendukung peran Indonesia di forum global,” kata Chief of Corporate Affairs Astra, Boy Kelana Soebroto seperti dikutip dari keterangan resmi, Minggu (21/9/2025).
Astra berharap beragam budaya, karya, dan inovasi bangsa yang dipamerkan dalam ajang ini dapat semakin dikenal, sekaligus membuka ruang kolaborasi yang lebih luas lagi guna mendukung pembangunan yang berkelanjutan bagi Indonesia.
Sebelumnya Astra telah melakukan kunjungan ke World Expo 2025 Osaka yaitu saat peresmian Paviliun Indonesia pada April 2025 lalu serta saat penyelenggaraan National Day Indonesia di Paviliun Indonesia pada Mei 2025.
Partisipasi Astra di World Expo 2025 Osaka merupakan kelanjutan dari komitmen jangka panjang mendukung keikutsertaan Indonesia di World Expo, dimulai sejak Expo 2010 di Shanghai, dilanjutkan Expo 2015 di Milan, dan Expo 2020 di Dubai.
Semangat ini sejalan dengan cita-cita Astra untuk Sejahtera Bersama Bangsa dan mendukung pencapaian Sustainable Development Goals (SDGs) Indonesia.
Sebelumnya, PT Astra International Tbk (ASII) membukukan kinerja keuangan beragam sepanjang semester I 2025. Perseroan mencatat pertumbuhan pendapatan tetapi laba bersih turun tipis.
PT Astra International Tbk mencatat pendapatan bersih Rp 162,85 triliun hingga semester I 2025. Pendapatan itu naik dua persen dari periode sama tahun sebelumnya Rp 159,96 triliun. Sementara itu, laba yang diatribusikan kepada pemilik entitas induk turun 2,15% menjadi Rp 15,51 triliun dari periode sama tahun sebelumnya Rp 15,85 triliun. Demikian mengutip dari keterbukaan informasi ke Bursa Efek Indonesia (BEI), Rabu (30/7/2025).
“Kinerja grup pada semester pertama 2025 mengalami penurunan dibandingkan periode sama tahun lalu, seiring dengan kondisi bisnis yang menantang,” ujar Presiden Direktur Astra International, Djony Bunarto Tjondro, dikutip dari keterangan resmi.
Perseroan memperkirakan dampak dari kondisi harga batu bara yang lebih rendah dan lemahnya pasar mobil nasional dapat menyebabkan kinerja grup relatif sama untuk sisa tahun ini.
""Namun demikian, kami tetap optimistis terhadap ketahanan portofolio kami yang terdiversifikasi, dan berkomitmen untuk menjaga kedisiplinan keuangan serta keunggulan operasional sambil terus seksama mencari peluang pertumbuhan jangka panjang,” kata dia.
Sementara itu, kinerja lebih baik dari bisnis lain portofolio grup yang terdiversifikasi menunjukkan kinerja yang tetap resilient secara keseluruhan, dengan kontribusi yang lebih tinggi, khususnya dari segmen jasa keuangan, infrastruktur, dan agribisnis.
Nilai aset bersih per saham pada 30 Juni 2025 naik sebesar 2% menjadi Rp5.385. Kas bersih, tidak termasuk anak perusahaan Jasa Keuangan Grup, mencapai Rp 12,7 triliun pada 30 Juni 2025, dibandingkan Rp 8,0 triliun pada 31 Desember 2024. Utang bersih anak perusahaan Jasa Keuangan Grup mencapai Rp 64,0 triliun pada 30 Juni 2025, meningkat dibandingkan Rp 60,2 triliun pada 31 Desember 2024.",ok_site_specific,,False
Kunci Jawaban Informatika Kelas 5 Halaman 68 69 Kurikulum Merdeka Bab 4: Ayo Berlatih 4.2,,https://www.tribunnews.com/pendidikan/7731909/kunci-jawaban-informatika-kelas-5-halaman-68-69-kurikulum-merdeka-bab-4-ayo-berlatih-42,tribunnews,2025-09-22 14:43:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
